Date,Round,Court,Surface,Series,Tournament,tourney_weight,Winner,loser,game_ratio_1,game_ratio_2,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,player_num,player,game_ratio,rank,points,odds,year,week,corr_date
09/05/2005,3rd Round,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Rochus O.,0.579,1.727,29,1,1100,6975,12,1.01,Player_2,Federer R.,1.727,1,6975,1.01,2005,36,09/05/2005
09/06/2005,4th Round,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Kiefer N.,1.333,0.75,1,38,6975,900,1.02,11,Player_1,Federer R.,1.333,1,6975,1.02,2005,36,09/06/2005
09/09/2005,Quarterfinals,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Nalbandian D.,0.389,2.571,11,1,1700,6975,8,1.07,Player_2,Federer R.,2.571,1,6975,1.07,2005,36,09/09/2005
09/10/2005,Semifinals,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Hewitt L.,1.278,0.783,1,4,6975,3335,1.08,7.5,Player_1,Federer R.,1.278,1,6975,1.08,2005,36,09/10/2005
09/11/2005,The Final,Outdoor,Hard,Grand Slam,US Open,1500,Federer R.,Agassi A.,0.762,1.313,7,1,2190,6975,6,1.12,Player_2,Federer R.,1.313,1,6975,1.12,2005,36,09/11/2005
09/14/2005,1st Round,Outdoor,Hard,International,China Open,250,Nadal R.,Wang Y.T.,2,0.5,2,100,4360,417,1.05,8,Player_1,Nadal R.,2,2,4360,1.05,2005,37,09/14/2005
09/16/2005,2nd Round,Outdoor,Hard,International,China Open,250,Nadal R.,Gimelstob J.,0.882,1.133,95,2,433,4360,10,1.03,Player_2,Nadal R.,1.133,2,4360,1.03,2005,37,09/16/2005
09/16/2005,Quarterfinals,Outdoor,Hard,International,China Open,250,Nadal R.,Wessels P.,1.625,0.615,2,115,4360,371,1.07,7.5,Player_1,Nadal R.,1.625,2,4360,1.07,2005,37,09/16/2005
09/17/2005,Semifinals,Outdoor,Hard,International,China Open,250,Nadal R.,Ferrero J.C.,0.667,1.5,23,2,1225,4360,4.33,1.19,Player_2,Nadal R.,1.5,2,4360,1.19,2005,37,09/17/2005
09/18/2005,The Final,Outdoor,Hard,International,China Open,250,Nadal R.,Coria G.,1.7,0.588,2,8,4360,2015,1.22,4,Player_1,Nadal R.,1.7,2,4360,1.22,2005,37,09/18/2005
09/28/2005,1st Round,Indoor,Hard,International,Thailand Open,250,Federer R.,Daniel M.,0.769,1.3,133,1,312,6975,17,1,Player_2,Federer R.,1.3,1,6975,1,2005,39,09/28/2005
09/29/2005,2nd Round,Indoor,Hard,International,Thailand Open,250,Federer R.,Gremelmayr D.,2.4,0.417,1,239,6975,149,1,17,Player_1,Federer R.,2.4,1,6975,1,2005,39,09/29/2005
09/30/2005,Quarterfinals,Indoor,Hard,International,Thailand Open,250,Federer R.,Muller G.,0.583,1.714,66,1,558,6975,11,1.02,Player_2,Federer R.,1.714,1,6975,1.02,2005,39,09/30/2005
10/01/2005,Semifinals,Indoor,Hard,International,Thailand Open,250,Federer R.,Nieminen J.,1.714,0.583,1,42,6975,852,1.02,11,Player_1,Federer R.,1.714,1,6975,1.02,2005,39,10/01/2005
10/02/2005,The Final,Indoor,Hard,International,Thailand Open,250,Federer R.,Murray A.,0.615,1.625,109,1,396,6975,11,1.02,Player_2,Federer R.,1.625,1,6975,1.02,2005,39,10/02/2005
10/19/2005,2nd Round,Indoor,Hard,Masters,Madrid Masters,1000,Nadal R.,Hanescu V.,1.444,0.692,2,42,4475,827,1.1,6.5,Player_1,Nadal R.,1.444,2,4475,1.1,2005,42,10/19/2005
10/20/2005,3rd Round,Indoor,Hard,Masters,Madrid Masters,1000,Nadal R.,Robredo T.,0.5,2,17,2,1420,4475,4.33,1.19,Player_2,Nadal R.,2,2,4475,1.19,2005,42,10/20/2005
10/21/2005,Quarterfinals,Indoor,Hard,Masters,Madrid Masters,1000,Nadal R.,Stepanek R.,1.3,0.769,2,14,4475,1530,1.11,6,Player_1,Nadal R.,1.3,2,4475,1.11,2005,42,10/21/2005
10/22/2005,Semifinals,Indoor,Hard,Masters,Madrid Masters,1000,Nadal R.,Ginepri R.,0.786,1.273,21,2,1270,4475,3.5,1.28,Player_2,Nadal R.,1.273,2,4475,1.28,2005,42,10/22/2005
10/23/2005,The Final,Indoor,Hard,Masters,Madrid Masters,1000,Nadal R.,Ljubicic I.,0.96,1.042,2,12,4475,1640,1.33,3.25,Player_1,Nadal R.,0.96,2,4475,1.33,2005,42,10/23/2005
10/24/2005,1st Round,Indoor,Carpet,International,Grand Prix de Lyon,250,Djokovic N.,Mello R.,0.769,1.3,105,88,398,468,2.75,1.39,Player_2,Djokovic N.,1.3,88,468,1.39,2005,43,10/24/2005
10/26/2005,2nd Round,Indoor,Carpet,International,Grand Prix de Lyon,250,Rochus O.,Djokovic N.,1.273,0.786,24,88,1160,468,1.36,3,Player_2,Djokovic N.,0.786,88,468,3,2005,43,10/26/2005
11/01/2005,2nd Round,Indoor,Carpet,Masters,BNP Paribas,1000,Djokovic N.,Puerta M.,0.692,1.444,9,85,1834,488,2.2,1.61,Player_2,Djokovic N.,1.444,85,488,1.61,2005,44,11/01/2005
11/03/2005,3rd Round,Indoor,Carpet,Masters,BNP Paribas,1000,Robredo T.,Djokovic N.,1.714,0.583,21,85,1370,488,1.53,2.37,Player_2,Djokovic N.,0.583,85,488,2.37,2005,44,11/03/2005
11/13/2005,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Federer R.,Nalbandian D.,0.929,1.077,12,1,1720,6225,6.5,1.1,Player_2,Federer R.,1.077,1,6225,1.1,2005,45,11/13/2005
11/15/2005,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Federer R.,Ljubicic I.,1,1,1,8,6225,2080,1.33,3.25,Player_1,Federer R.,1,1,6225,1.33,2005,46,11/15/2005
11/17/2005,Round Robin,Indoor,Hard,Masters Cup,Masters Cup,1500,Federer R.,Coria G.,0.615,1.625,6,1,2190,6225,11,1.02,Player_2,Federer R.,1.625,1,6225,1.02,2005,46,11/17/2005
11/19/2005,Semifinals,Indoor,Hard,Masters Cup,Masters Cup,1500,Federer R.,Gaudio G.,12,0,1,9,6225,1850,1.03,10,Player_1,Federer R.,12,1,6225,1.03,2005,46,11/19/2005
11/20/2005,The Final,Indoor,Hard,Masters Cup,Masters Cup,1500,Nalbandian D.,Federer R.,0.742,1.348,1,12,6225,1720,1.1,6.5,Player_1,Federer R.,0.742,1,6225,1.1,2005,46,11/20/2005
01/03/2006,1st Round,Outdoor,Hard,International,Qatar Exxon Mobil Open,250,Federer R.,Minar I.,3,0.333,1,73,6725,518,1.02,11,Player_1,Federer R.,3,1,6725,1.02,2006,1,01/03/2006
01/04/2006,2nd Round,Outdoor,Hard,International,Qatar Exxon Mobil Open,250,Federer R.,Santoro F.,0.857,1.167,58,1,615,6725,12,1.01,Player_2,Federer R.,1.167,1,6725,1.01,2006,1,01/04/2006
01/05/2006,Quarterfinals,Outdoor,Hard,International,Qatar Exxon Mobil Open,250,Federer R.,Baghdatis M.,1.714,0.583,1,55,6725,634,1.03,10,Player_1,Federer R.,1.714,1,6725,1.03,2006,1,01/05/2006
01/06/2006,Semifinals,Outdoor,Hard,International,Qatar Exxon Mobil Open,250,Federer R.,Haas T.,0.5,2,45,1,755,6725,9,1.04,Player_2,Federer R.,2,1,6725,1.04,2006,1,01/06/2006
01/07/2006,The Final,Outdoor,Hard,International,Qatar Exxon Mobil Open,250,Federer R.,Monfils G.,1.444,0.692,1,30,6725,979,1.03,10,Player_1,Federer R.,1.444,1,6725,1.03,2006,1,01/07/2006
01/17/2006,1st Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Goldstein P.,Djokovic N.,1.462,0.684,68,76,567,502,2.75,1.39,Player_2,Djokovic N.,0.684,76,502,1.39,2006,3,01/17/2006
01/17/2006,1st Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Istomin D.,0.389,2.571,195,1,198,6725,2.1,1,Player_2,Federer R.,2.571,1,6725,1,2006,3,01/17/2006
01/19/2006,2nd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Mayer F.,0.278,3.6,69,1,544,6725,12,1.01,Player_2,Federer R.,3.6,1,6725,1.01,2006,3,01/19/2006
01/21/2006,3rd Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Mirnyi M.,1.8,0.556,1,34,6725,890,1.01,13,Player_1,Federer R.,1.8,1,6725,1.01,2006,3,01/21/2006
01/23/2006,4th Round,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Haas T.,0.72,1.389,41,1,825,6725,9,1.04,Player_2,Federer R.,1.389,1,6725,1.04,2006,4,01/23/2006
01/25/2006,Quarterfinals,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Davydenko N.,1.045,0.957,1,5,6725,2355,1.03,12,Player_1,Federer R.,1.045,1,6725,1.03,2006,4,01/25/2006
01/27/2006,Semifinals,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Kiefer N.,0.522,1.917,25,1,1215,6725,10,1.05,Player_2,Federer R.,1.917,1,6725,1.05,2006,4,01/27/2006
01/29/2006,The Final,Outdoor,Hard,Grand Slam,Australian Open,1500,Federer R.,Baghdatis M.,1.714,0.583,1,54,6725,684,1.11,6.5,Player_1,Federer R.,1.714,1,6725,1.11,2006,4,01/29/2006
01/30/2006,1st Round,Indoor,Carpet,International,PBZ Zagreb Indoors,250,Djokovic N.,Vik R.,0.462,2.167,59,81,605,487,2.1,1.66,Player_2,Djokovic N.,2.167,81,487,1.66,2006,5,01/30/2006
02/02/2006,2nd Round,Indoor,Carpet,International,PBZ Zagreb Indoors,250,Djokovic N.,Stepanek R.,1.714,0.583,81,21,487,1400,2.75,1.39,Player_1,Djokovic N.,1.714,81,487,2.75,2006,5,02/02/2006
02/03/2006,Quarterfinals,Indoor,Carpet,International,PBZ Zagreb Indoors,250,Djokovic N.,Bozoljac I.,0.417,2.4,215,81,173,487,3,1.36,Player_2,Djokovic N.,2.4,81,487,1.36,2006,5,02/03/2006
02/04/2006,Semifinals,Indoor,Carpet,International,PBZ Zagreb Indoors,250,Ljubicic I.,Djokovic N.,1.286,0.778,5,81,2395,487,1.14,5,Player_2,Djokovic N.,0.778,81,487,5,2006,5,02/04/2006
02/14/2006,1st Round,Indoor,Hard,International,Open 13,250,Nadal R.,Rochus O.,0.765,1.308,30,2,930,4615,3.5,1.25,Player_2,Nadal R.,1.308,2,4615,1.25,2006,7,02/14/2006
02/16/2006,2nd Round,Indoor,Hard,International,Open 13,250,Nadal R.,Simon G.,1.444,0.692,2,80,4615,486,1.16,4.5,Player_1,Nadal R.,1.444,2,4615,1.16,2006,7,02/16/2006
02/17/2006,Quarterfinals,Indoor,Hard,International,Open 13,250,Nadal R.,Mathieu P.H.,0.692,1.444,35,2,858,4615,3.5,1.28,Player_2,Nadal R.,1.444,2,4615,1.28,2006,7,02/17/2006
02/18/2006,Semifinals,Indoor,Hard,International,Open 13,250,Clement A.,Nadal R.,1.071,0.933,65,2,576,4615,5,1.14,Player_2,Nadal R.,0.933,2,4615,1.14,2006,7,02/18/2006
02/21/2006,1st Round,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Djokovic N.,Seppi A.,0.867,1.154,53,72,710,548,2.5,1.5,Player_2,Djokovic N.,1.154,72,548,1.5,2006,8,02/21/2006
02/23/2006,2nd Round,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Djokovic N.,Henman T.,1.214,0.824,72,40,548,815,2.25,1.57,Player_1,Djokovic N.,1.214,72,548,2.25,2006,8,02/23/2006
02/24/2006,Quarterfinals,Indoor,Hard,International Gold,ABN AMRO World Tennis Tournament,500,Stepanek R.,Djokovic N.,0.944,1.059,72,23,548,1355,2.37,1.53,Player_1,Djokovic N.,0.944,72,548,2.37,2006,8,02/24/2006
02/28/2006,1st Round,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Federer R.,Wawrinka S.,1.444,0.692,1,57,6725,677,1.02,11,Player_1,Federer R.,1.444,1,6725,1.02,2006,9,02/28/2006
03/01/2006,2nd Round,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Federer R.,Al Ghareeb M.,1.3,0.769,1,488,6725,49,1,34,Player_1,Federer R.,1.3,1,6725,1,2006,9,03/01/2006
03/02/2006,Quarterfinals,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Federer R.,Vik R.,2.4,0.417,1,75,6725,531,1.02,11,Player_1,Federer R.,2.4,1,6725,1.02,2006,9,03/02/2006
03/03/2006,Semifinals,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Federer R.,Youzhny M.,0.417,2.4,52,1,730,6725,10,1.04,Player_2,Federer R.,2.4,1,6725,1.04,2006,9,03/03/2006
03/04/2006,The Final,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Nadal R.,Federer R.,1,1,1,2,6725,4455,1.25,3.75,Player_1,Federer R.,1,1,6725,1.25,2006,9,03/04/2006
02/28/2006,1st Round,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Nadal R.,Mathieu P.H.,0.556,1.8,34,2,893,4455,4,1.19,Player_2,Nadal R.,1.8,2,4455,1.19,2006,9,02/28/2006
03/02/2006,Quarterfinals,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Nadal R.,Henman T.,0.538,1.857,49,2,765,4455,3.5,1.28,Player_2,Nadal R.,1.857,2,4455,1.28,2006,9,03/02/2006
03/03/2006,Semifinals,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Nadal R.,Schuettler R.,2,0.5,2,98,4455,398,1.08,7,Player_1,Nadal R.,2,2,4455,1.08,2006,9,03/03/2006
03/04/2006,The Final,Outdoor,Hard,International Gold,Dubai Tennis Championships,500,Nadal R.,Federer R.,1,1,1,2,6725,4455,1.25,3.75,Player_2,Nadal R.,1,2,4455,3.75,2006,9,03/04/2006
03/11/2006,1st Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Benneteau J.,Djokovic N.,1.714,0.583,88,67,459,591,2.37,1.53,Player_2,Djokovic N.,0.583,67,591,1.53,2006,10,03/11/2006
03/12/2006,2nd Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Nadal R.,Hernych J.,0.667,1.5,87,2,465,4665,8,1.06,Player_2,Nadal R.,1.5,2,4665,1.06,2006,10,03/12/2006
03/13/2006,2nd Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Federer R.,Massu N.,1.444,0.692,1,47,6935,805,1.02,11,Player_1,Federer R.,1.444,1,6935,1.02,2006,11,03/13/2006
03/15/2006,3rd Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Federer R.,Rochus O.,0.813,1.231,32,1,950,6935,10,1.03,Player_2,Federer R.,1.231,1,6935,1.03,2006,11,03/15/2006
03/16/2006,4th Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Federer R.,Gasquet R.,0.583,1.714,18,1,1525,6935,6,1.11,Player_2,Federer R.,1.714,1,6935,1.11,2006,11,03/16/2006
03/16/2006,Quarterfinals,Outdoor,Hard,Masters,Pacific Life Open,1000,Federer R.,Ljubicic I.,0.417,2.4,6,1,2245,6935,4.5,1.16,Player_2,Federer R.,2.4,1,6935,1.16,2006,11,03/16/2006
03/18/2006,Semifinals,Outdoor,Hard,Masters,Pacific Life Open,1000,Federer R.,Srichaphan P.,0.417,2.4,61,1,655,6935,10,1.05,Player_2,Federer R.,2.4,1,6935,1.05,2006,11,03/18/2006
03/15/2006,3rd Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Nadal R.,Fish M.,2.4,0.417,2,294,4665,110,1.08,7,Player_1,Nadal R.,2.4,2,4665,1.08,2006,11,03/15/2006
03/16/2006,4th Round,Outdoor,Hard,Masters,Pacific Life Open,1000,Nadal R.,Grosjean S.,2,0.5,2,22,4665,1380,1.22,4,Player_1,Nadal R.,2,2,4665,1.22,2006,11,03/16/2006
03/18/2006,Quarterfinals,Outdoor,Hard,Masters,Pacific Life Open,1000,Nadal R.,Baghdatis M.,2.6,0.385,2,27,4665,1219,1.28,3.5,Player_1,Nadal R.,2.6,2,4665,1.28,2006,11,03/18/2006
03/19/2006,Semifinals,Outdoor,Hard,Masters,Pacific Life Open,1000,Blake J.,Nadal R.,1.625,0.615,14,2,1565,4665,3,1.39,Player_2,Nadal R.,0.615,2,4665,1.39,2006,11,03/19/2006
03/24/2006,1st Round,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Djokovic N.,Mathieu P.H.,3,0.333,66,37,596,853,2,1.72,Player_1,Djokovic N.,3,66,596,2,2006,12,03/24/2006
03/25/2006,2nd Round,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Coria G.,Djokovic N.,0.462,2.167,66,7,596,2025,1.66,2.1,Player_1,Djokovic N.,0.462,66,596,1.66,2006,12,03/25/2006
03/25/2006,2nd Round,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Federer R.,Clement A.,2,0.5,1,53,6935,746,1.03,10,Player_1,Federer R.,2,1,6935,1.03,2006,12,03/25/2006
03/24/2006,2nd Round,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Moya C.,Nadal R.,0.571,1.75,2,35,4890,900,1.16,4.5,Player_1,Nadal R.,0.571,2,4890,1.16,2006,12,03/24/2006
03/20/2006,The Final,Outdoor,Hard,Masters,Pacific Life Open,1000,Federer R.,Blake J.,0.421,2.375,14,1,1565,6935,4.33,1.2,Player_2,Federer R.,2.375,1,6935,1.2,2006,12,03/20/2006
03/28/2006,3rd Round,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Federer R.,Haas T.,3,0.333,1,28,6935,1250,1.12,5.5,Player_1,Federer R.,3,1,6935,1.12,2006,13,03/28/2006
03/28/2006,4th Round,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Federer R.,Tursunov D.,0.5,2,36,1,870,6935,9,1.04,Player_2,Federer R.,2,1,6935,1.04,2006,13,03/28/2006
03/31/2006,Quarterfinals,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Federer R.,Blake J.,1.3,0.769,1,9,6935,1880,1.1,6.5,Player_1,Federer R.,1.3,1,6935,1.1,2006,13,03/31/2006
04/01/2006,Semifinals,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Federer R.,Ferrer D.,0.417,2.4,11,1,1700,6935,12,1.03,Player_2,Federer R.,2.4,1,6935,1.03,2006,13,04/01/2006
04/02/2006,The Final,Outdoor,Hard,Masters,NASDAQ-100 Open,1000,Federer R.,Ljubicic I.,1.167,0.857,1,6,6935,2295,1.1,7,Player_1,Federer R.,1.167,1,6935,1.1,2006,13,04/02/2006
04/17/2006,1st Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,Djokovic N.,0.857,1.167,67,1,606,6810,8.5,1.05,Player_1,Djokovic N.,0.857,67,606,8.5,2006,16,04/17/2006
04/17/2006,1st Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,Djokovic N.,0.857,1.167,67,1,606,6810,8.5,1.05,Player_2,Federer R.,1.167,1,6810,1.05,2006,16,04/17/2006
04/19/2006,2nd Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,Martin A.,0.083,12,66,1,622,6810,11,1.02,Player_2,Federer R.,12,1,6810,1.02,2006,16,04/19/2006
04/20/2006,3rd Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,Balleret B.,0.417,2.4,351,1,88,6810,15,1.01,Player_2,Federer R.,2.4,1,6810,1.01,2006,16,04/20/2006
04/21/2006,Quarterfinals,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,Ferrer D.,3,0.333,1,15,6810,1485,1.1,6.5,Player_1,Federer R.,3,1,6810,1.1,2006,16,04/21/2006
04/22/2006,Semifinals,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Federer R.,Gonzalez F.,2,0.5,1,21,6810,1420,1.08,7.5,Player_1,Federer R.,2,1,6810,1.08,2006,16,04/22/2006
04/23/2006,The Final,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Nadal R.,Federer R.,0.76,1.316,1,2,6810,4135,1.72,2.1,Player_1,Federer R.,0.76,1,6810,1.72,2006,16,04/23/2006
04/18/2006,1st Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Nadal R.,Clement A.,1.5,0.667,2,56,4135,691,1.05,9,Player_1,Nadal R.,1.5,2,4135,1.05,2006,16,04/18/2006
04/19/2006,2nd Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Nadal R.,Lisnard J.R.,2.4,0.417,2,154,4135,257,1,17,Player_1,Nadal R.,2.4,2,4135,1,2006,16,04/19/2006
04/20/2006,3rd Round,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Nadal R.,Vliegen K.,2,0.5,2,57,4135,679,1.03,10,Player_1,Nadal R.,2,2,4135,1.03,2006,16,04/20/2006
04/21/2006,Quarterfinals,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Nadal R.,Coria G.,0.25,4,9,2,1690,4135,5.5,1.12,Player_2,Nadal R.,4,2,4135,1.12,2006,16,04/21/2006
04/22/2006,Semifinals,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Nadal R.,Gaudio G.,0.529,1.889,8,2,1865,4135,6,1.12,Player_2,Nadal R.,1.889,2,4135,1.12,2006,16,04/22/2006
04/23/2006,The Final,Outdoor,Clay,Masters,Monte Carlo Masters,1000,Nadal R.,Federer R.,0.76,1.316,1,2,6810,4135,1.72,2.1,Player_2,Nadal R.,1.316,2,4135,2.1,2006,16,04/23/2006
04/24/2006,1st Round,Outdoor,Clay,International Gold,Open Seat Godo,500,Gimeno-Traver D.,Djokovic N.,1.154,0.867,178,66,225,614,3.25,1.28,Player_2,Djokovic N.,0.867,66,614,1.28,2006,17,04/24/2006
04/26/2006,2nd Round,Outdoor,Clay,International Gold,Open Seat Godo,500,Nadal R.,Lopez F.,0.5,2,38,2,850,4335,9,1.04,Player_2,Nadal R.,2,2,4335,1.04,2006,17,04/26/2006
04/27/2006,3rd Round,Outdoor,Clay,International Gold,Open Seat Godo,500,Nadal R.,Navarro-Pastor I.,2,0.5,2,164,4335,244,1.01,12,Player_1,Nadal R.,2,2,4335,1.01,2006,17,04/27/2006
04/28/2006,Quarterfinals,Outdoor,Clay,International Gold,Open Seat Godo,500,Nadal R.,Nieminen J.,0.813,1.231,20,2,1425,4335,11,1.02,Player_2,Nadal R.,1.231,2,4335,1.02,2006,17,04/28/2006
04/29/2006,Semifinals,Outdoor,Clay,International Gold,Open Seat Godo,500,Nadal R.,Almagro N.,1.444,0.692,2,57,4335,669,1.12,5.5,Player_1,Nadal R.,1.444,2,4335,1.12,2006,17,04/29/2006
04/30/2006,The Final,Outdoor,Clay,International Gold,Open Seat Godo,500,Nadal R.,Robredo T.,0.444,2.25,15,2,1525,4335,7.5,1.07,Player_2,Nadal R.,2.25,2,4335,1.07,2006,17,04/30/2006
05/08/2006,1st Round,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Federer R.,Chela J.I.,4,0.25,1,30,7160,975,1.03,10,Player_1,Federer R.,4,1,7160,1.03,2006,19,05/08/2006
05/10/2006,2nd Round,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Federer R.,Starace P.,1.444,0.692,1,81,7160,497,1.01,12,Player_1,Federer R.,1.444,1,7160,1.01,2006,19,05/10/2006
05/11/2006,3rd Round,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Federer R.,Stepanek R.,2.4,0.417,1,18,7160,1420,1.03,10,Player_1,Federer R.,2.4,1,7160,1.03,2006,19,05/11/2006
05/12/2006,Quarterfinals,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Federer R.,Almagro N.,1.267,0.789,1,54,7160,714,1.07,7.5,Player_1,Federer R.,1.267,1,7160,1.07,2006,19,05/12/2006
05/13/2006,Semifinals,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Federer R.,Nalbandian D.,1.067,0.938,1,3,7160,2845,1.2,4.5,Player_1,Federer R.,1.067,1,7160,1.2,2006,19,05/13/2006
05/14/2006,The Final,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Nadal R.,Federer R.,0.966,1.036,2,1,4135,7160,1.44,2.75,Player_2,Federer R.,1.036,1,7160,2.75,2006,19,05/14/2006
05/09/2006,1st Round,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Nadal R.,Moya C.,0.643,1.556,33,2,920,4135,8,1.06,Player_2,Nadal R.,1.556,2,4135,1.06,2006,19,05/09/2006
05/10/2006,2nd Round,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Nadal R.,Volandri F.,0.25,4,46,2,796,4135,7.5,1.07,Player_2,Nadal R.,4,2,4135,1.07,2006,19,05/10/2006
05/11/2006,3rd Round,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Nadal R.,Henman T.,0.333,3,70,2,570,4135,11,1.02,Player_2,Nadal R.,3,2,4135,1.02,2006,19,05/11/2006
05/12/2006,Quarterfinals,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Nadal R.,Gonzalez F.,0.583,1.714,9,2,1640,4135,7.5,1.07,Player_2,Nadal R.,1.714,2,4135,1.07,2006,19,05/12/2006
05/13/2006,Semifinals,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Nadal R.,Monfils G.,0.333,3,35,2,904,4135,12,1.03,Player_2,Nadal R.,3,2,4135,1.03,2006,19,05/13/2006
05/14/2006,The Final,Outdoor,Clay,Masters,Campionati Internazional d'Italia,1000,Nadal R.,Federer R.,0.966,1.036,2,1,4135,7160,1.44,2.75,Player_1,Nadal R.,0.966,2,4135,1.44,2006,19,05/14/2006
05/15/2006,1st Round,Outdoor,Clay,Masters,Hamburg TMS,1000,Djokovic N.,Coria G.,0.8,1.25,21,71,1345,577,2,1.72,Player_2,Djokovic N.,1.25,71,577,1.72,2006,20,05/15/2006
05/17/2006,2nd Round,Outdoor,Clay,Masters,Hamburg TMS,1000,Verdasco F.,Djokovic N.,1.714,0.583,34,71,895,577,1.72,2,Player_2,Djokovic N.,0.583,71,577,2,2006,20,05/17/2006
05/28/2006,1st Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Hartfield D.,0.65,1.538,157,1,265,7010,40,1.011,Player_2,Federer R.,1.538,1,7010,1.011,2006,21,05/28/2006
05/30/2006,1st Round,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Horna L.,0.273,3.667,46,63,802,627,1.9,1.8,Player_2,Djokovic N.,3.667,63,627,1.8,2006,22,05/30/2006
06/01/2006,2nd Round,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Gonzalez F.,0.72,1.389,9,63,1780,627,1.22,4,Player_2,Djokovic N.,1.389,63,627,4,2006,22,06/01/2006
06/03/2006,3rd Round,Outdoor,Clay,Grand Slam,French Open,1500,Djokovic N.,Haas T.,1.667,0.6,63,25,627,1250,1.61,2.2,Player_1,Djokovic N.,1.667,63,627,1.61,2006,22,06/03/2006
05/31/2006,2nd Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Falla A.,2.25,0.444,1,139,7010,309,1,17,Player_1,Federer R.,2.25,1,7010,1,2006,22,05/31/2006
06/02/2006,3rd Round,Outdoor,Clay,Grand Slam,French Open,1500,Federer R.,Massu N.,0.6,1.667,35,1,885,7010,12,1.01,Player_2,Federer R.,1.667,1,7010,1.01,2006,22,06/02/2006
